date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:46:24	88738/88738	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:21%20GMT	https://www.bnpparibas.nl/nl/repowereu/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/repowereu/index.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:25	105679/105679	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2012:12:03%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/02/el-jackson/2906487938.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/02/el-jackson/2906487938.jpg	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:26	78442/78442	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:24%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=bnp-paribas-real-estate	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/index44a5.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:26	90630/90630	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:24%20GMT	https://www.bnpparibas.nl/nl/rick-niemeijer-volgt-sicco-posthumus-op-als-ceo-van-bnp-paribas-real-estate-in-nederland/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/rick-niemeijer-volgt-sicco-posthumus-op-als-ceo-van-bnp-paribas-real-estate-in-nederland/index.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:27	88480/88480	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:24%20GMT	https://www.bnpparibas.nl/nl/arval-tekent-overeenkomst-voor-de-overname-van-terberg-business-lease-group-in-nederland-en-belgie/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/arval-tekent-overeenkomst-voor-de-overname-van-terberg-business-lease-group-in-nederland-en-belgie/index.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:27	157647/157647	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2012:12:03%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/08/adobestock-199665737/1615731950.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/08/adobestock-199665737/1615731950.jpg	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:27	78501/78501	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:26%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=csr	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/index9d8e.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:28	90977/90977	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:27%20GMT	https://www.bnpparibas.nl/nl/beperken-klimaatopwarming-en-beschermen-biodiversiteit-gaan-hand-in-hand/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/beperken-klimaatopwarming-en-beschermen-biodiversiteit-gaan-hand-in-hand/index.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:28	141982/141982	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Sep%202023%2002:12:01%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/07/adobestock-394754304/472611983.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/07/adobestock-394754304/472611983.jpg	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:29	88439/88439	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:28%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-lanceert-esg-getokeniseerde-obligaties/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-lanceert-esg-getokeniseerde-obligaties/index.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:29	241303/241303	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2014:50:07%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/06/adobestock-304669395/2821988998.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/06/adobestock-304669395/2821988998.jpg	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:29	92656/92656	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:29%20GMT	https://www.bnpparibas.nl/nl/bij-bnp-paribas-arval-draait-niet-alles-meer-om-de-leaseauto/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bij-bnp-paribas-arval-draait-niet-alles-meer-om-de-leaseauto/index.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:29	117363/117363	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2013:57:17%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/06/adobestock-177103248/2058096150.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/06/adobestock-177103248/2058096150.jpg	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:30	87925/87925	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2014:50:07%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/06/adobestock-374831969/1894103683.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/06/adobestock-374831969/1894103683.jpg	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:30	103538/103538	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Sep%202023%2008:11:38%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/05/adobestock-254465355/4013062249.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/05/adobestock-254465355/4013062249.jpg	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:30	89540/89540	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:30%20GMT	https://www.bnpparibas.nl/nl/transitiedoelstellingen-naar-net-zero-moeten-concreter/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/transitiedoelstellingen-naar-net-zero-moeten-concreter/index.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:30	153857/153857	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2014:50:08%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/04/adobestock-274338557/1962689786.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/04/adobestock-274338557/1962689786.jpg	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:31	45713/45713	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2014:50:06%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/05/278834831/196487364.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/05/278834831/196487364.jpg	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:33	137382/137382	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2014:50:08%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/04/adobestock-278557052/544870153.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/04/adobestock-278557052/544870153.jpg	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:35	87303/87303	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:31%20GMT	https://www.bnpparibas.nl/nl/groen-vervoer-een-kwestie-van-willen-of-moeten/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/groen-vervoer-een-kwestie-van-willen-of-moeten/index.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:36	94956/94956	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:34%20GMT	https://www.bnpparibas.nl/nl/waarom-werkkapitaal-steeds-belangrijker-wordt-voor-treasurers/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/waarom-werkkapitaal-steeds-belangrijker-wordt-voor-treasurers/index.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:36	97299/97299	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:34%20GMT	https://www.bnpparibas.nl/nl/werkkapitaal-een-topprioriteit-voor-bestuurders-voor-een-stabiele-strategische-waardeketen/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/werkkapitaal-een-topprioriteit-voor-bestuurders-voor-een-stabiele-strategische-waardeketen/index.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:37	100250/100250	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:34%20GMT	https://www.bnpparibas.nl/nl/nieuwe-vormen-van-mobiliteit/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/nieuwe-vormen-van-mobiliteit/index.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:37	94873/94873	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:36%20GMT	https://www.bnpparibas.nl/nl/directeur-geert-lippens-van-bnp-paribas-de-maatschappelijke-rol-van-banken-wordt-onderschat/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/directeur-geert-lippens-van-bnp-paribas-de-maatschappelijke-rol-van-banken-wordt-onderschat/index.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:38	85918/85918	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:37%20GMT	https://www.bnpparibas.nl/nl/perspectives-magazine-de-mening-van-onze-experts-over-sociale-inclusie/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/perspectives-magazine-de-mening-van-onze-experts-over-sociale-inclusie/index.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:38	87498/87498	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:37%20GMT	https://www.bnpparibas.nl/nl/duurzame-mobiliteit-stok-of-wortel/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/duurzame-mobiliteit-stok-of-wortel/index.html	(from https://www.bnpparibas.nl/nl/nieuws-pers/page/4/?search-news)
21:46:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:46:37%20GMT	https://www.bnpparibas.nl/nl/jobs/medior-senior-accountmanager-justlease-e-2-700-e-3-900-32-40-uur-houten/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/jobs/medior-senior-accountmanager-justlease-e-2-700-e-3-900-32-40-uur-houten/i	(from https://www.bnpparibas.nl/nl/jobs/medior-senior-accountmanager-justlease-e-2-700-e-3-900-32-40-uur-houten/)
21:46:40	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:46:40%20GMT	https://www.bnpparibas.nl/nl/jobs/medior-senior-accountmanager-justlease-e-2-700-e-3-900-32-40-uur-houten/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/jobs/medior-senior-accountmanager-justlease-e-2-700-e-3-900-32-40-uur-houten/Firefox/index.html	(from https://www.bnpparibas.nl/nl/jobs/medior-senior-accountmanager-justlease-e-2-700-e-3-900-32-40-uur-houten/)
21:46:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:46:40%20GMT	https://www.bnpparibas.nl/nl/jobs/accountmanager-oem-32-40-uur/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/jobs/accountmanager-oem-32-40-uur/i	(from https://www.bnpparibas.nl/nl/jobs/accountmanager-oem-32-40-uur/)
21:46:41	121074/121074	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:46:40%20GMT	https://www.bnpparibas.nl/nl/jobs/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/jobs/index.html	(from https://www.bnpparibas.nl/nl/jobs/medior-senior-accountmanager-justlease-e-2-700-e-3-900-32-40-uur-houten/)
21:46:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:46:42%20GMT	https://www.bnpparibas.nl/nl/jobs/implementatie-specialist-32-40-uur/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/jobs/implementatie-specialist-32-40-uur/i	(from https://www.bnpparibas.nl/nl/jobs/implementatie-specialist-32-40-uur/)
21:46:45	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:46:45%20GMT	https://www.bnpparibas.nl/nl/jobs/medewerker-debiteurenbeheer-32-40-uur/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/jobs/medewerker-debiteurenbeheer-32-40-uur/Firefox/index.html	(from https://www.bnpparibas.nl/nl/jobs/medewerker-debiteurenbeheer-32-40-uur/)
21:46:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:46:45%20GMT	https://www.bnpparibas.nl/nl/jobs/bijbaan-accountmanager-justlease-e-2032-p-u-16-uur/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/jobs/bijbaan-accountmanager-justlease-e-2032-p-u-16-uur/i.160.delayed	(from https://www.bnpparibas.nl/nl/jobs/bijbaan-accountmanager-justlease-e-2032-p-u-16-uur/)
21:47:28	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:28%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-benoemt-nieuwe-ceo-country-head-nederland/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-benoemt-nieuwe-ceo-country-head-nederland/Firefox/index.html	(from https://www.bnpparibas.nl/nl/bnp-paribas-benoemt-nieuwe-ceo-country-head-nederland/)
21:47:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:47:28%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-wordt-hoofdsponsor-van-metropole-orkest/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-wordt-hoofdsponsor-van-metropole-orkest/i.1cd.delayed	(from https://www.bnpparibas.nl/nl/bnp-paribas-wordt-hoofdsponsor-van-metropole-orkest/)
21:47:32	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:31%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-wordt-hoofdsponsor-van-metropole-orkest/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-wordt-hoofdsponsor-van-metropole-orkest/Firefox/index.html	(from https://www.bnpparibas.nl/nl/bnp-paribas-wordt-hoofdsponsor-van-metropole-orkest/)
21:47:32	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:32%20GMT	https://www.bnpparibas.nl/nl/for-those-who-move-the-world/energietransitie/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/for-those-who-move-the-world/energietransitie/i	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/energietransitie/)
21:47:33	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:34%20GMT	https://www.bnpparibas.nl/nl/for-those-who-move-the-world/energietransitie/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/for-those-who-move-the-world/energietransitie/Firefox/index.html	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/energietransitie/)
21:47:34	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:34%20GMT	https://www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/uitgelegd_inclusieve_samenleving/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/uitgelegd_inclusieve_samenleving/i	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/uitgelegd_inclusieve_samenleving/)
21:47:34	160009/160009	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Oct%202022%2020:29:05%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/10/header-zonder-tekst-1/790248607.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/10/header-zonder-tekst-1/790248607.jpg	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/uitgelegd_inclusieve_samenleving/)
21:47:34	62009/62009	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:34%20GMT	https://www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/uitgelegd_inclusieve_samenleving/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/uitgelegd_inclusieve_samenleving/Firefox/index.html	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/uitgelegd_inclusieve_samenleving/)
21:47:35	108163/108163	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2012:14:50%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/allience-blok.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/allience-blok.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/uitgelegd_inclusieve_samenleving/)
21:47:35	24047/24047	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2012:15:15%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/supporting-gender-diversity-blok.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/supporting-gender-diversity-blok.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/uitgelegd_inclusieve_samenleving/)
21:47:35	23239/23239	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2012:15:33%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/165k-blok.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/165k-blok.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/uitgelegd_inclusieve_samenleving/)
21:47:38	47605/47605	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2012:15:43%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/buy-a-house-blok.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/buy-a-house-blok.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/uitgelegd_inclusieve_samenleving/)
21:47:38	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:39%20GMT	https://www.bnpparibas.nl/nl/duurzaamheids_missie/netzero_transitie/netzero_transitie_impact/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/duurzaamheids_missie/netzero_transitie/netzero_transitie_impact/i	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/netzero_transitie/netzero_transitie_impact/)
21:47:39	266468/266468	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Oct%202022%2017:38:37%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/10/header-zonder-tekst/3609026689.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/10/header-zonder-tekst/3609026689.jpg	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/netzero_transitie/netzero_transitie_impact/)
21:47:39	83145/83145	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2008:23:16%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/donate-blok.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/donate-blok.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/netzero_transitie/netzero_transitie_impact/)
21:47:39	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:39%20GMT	https://www.bnpparibas.nl/nl/duurzaamheids_missie/netzero_transitie/netzero_transitie_impact/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/duurzaamheids_missie/netzero_transitie/netzero_transitie_impact/Firefox/index.html	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/netzero_transitie/netzero_transitie_impact/)
21:47:39	22104/22104	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2008:24:09%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/paris-climate-agreement-blok.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/paris-climate-agreement-blok.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/netzero_transitie/netzero_transitie_impact/)
21:47:40	57165/57165	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2008:24:24%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/reducing-5.1-million-co2-blok.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/reducing-5.1-million-co2-blok.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/netzero_transitie/netzero_transitie_impact/)
21:47:40	62009/62009	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:41%20GMT	https://www.bnpparibas.nl/nl/duurzaamheids_missie/planetaire_grenzen/uitgelegd_planetairegrenzen/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/duurzaamheids_missie/planetaire_grenzen/uitgelegd_planetairegrenzen/i	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/planetaire_grenzen/uitgelegd_planetairegrenzen/)
21:47:41	100302/100302	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2012:23:52%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/measure-the-biodiversity-blok.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/measure-the-biodiversity-blok.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/planetaire_grenzen/uitgelegd_planetairegrenzen/)
21:47:41	55486/55486	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2012:24:10%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/circular-economy-blok.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/circular-economy-blok.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/planetaire_grenzen/uitgelegd_planetairegrenzen/)
21:47:41	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:41%20GMT	https://www.bnpparibas.nl/nl/duurzaamheids_missie/planetaire_grenzen/uitgelegd_planetairegrenzen/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/duurzaamheids_missie/planetaire_grenzen/uitgelegd_planetairegrenzen/Firefox/index.html	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/planetaire_grenzen/uitgelegd_planetairegrenzen/)
21:47:42	45660/45660	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2012:24:39%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/reducing-co2-and-e-waste-blok.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/reducing-co2-and-e-waste-blok.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/planetaire_grenzen/uitgelegd_planetairegrenzen/)
21:47:46	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:47:46%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/innovative-clients/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/innovative-clients/i	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/innovative-clients/)
21:47:46	115782/115782	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Jan%202024%2015:43:17%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/02/adobestock-142976121/611280752.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/02/adobestock-142976121/611280752.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/innovative-clients/)
21:47:46	59690/59690	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Jan%202024%2015:11:08%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/01/adobestock-630053465-1024x574.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/01/adobestock-630053465-1024x574.jpg	(from https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/innovative-clients/)
